fecha;familia;receta;formato;maduracion;codigo;extractoseco;materiagrasa;sal;ph
07/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,33000183;32,13999939;1,039999962;5,269999981
07/10/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;58,54999924;32,97999954;0,99000001;5,449999809
07/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;58,50999832;33,15999985;1,159999967;5,260000229
07/10/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;59,00999832;33,06999969;1,269999981;5,460000038
07/10/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;57,86999893;31,94000053;0,930000007;5,46999979
07/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;59,18000031;33,27999878;1,190000057;5,369999886
07/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;56,54999924;31,88999939;1,620000005;5,340000153
07/10/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;57,34000015;32,25;1,190000057;5,539999962
07/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,59999847;32,91999817;0,779999971;5,440000057
07/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,24000168;33,61000061;1,00999999;5,400000095
07/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;56,95000076;32,29999924;0,959999979;5,349999905
07/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;55,38999939;30,65999985;0,810000002;5,639999866
07/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;56,59999847;31,02000046;0,680000007;5,679999828
07/10/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,58000183;31,45000076;0,550000012;5,389999866
07/10/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;56,77000046;31,76000023;1,389999986;5,380000114
07/10/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;55,13000107;30,5;1,059999943;5,340000153
07/10/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,43000031;31,71999931;1,049999952;5,449999809
07/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;57,58000183;31,22999954;0,629999995;5,96999979
07/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;57,54999924;31,45999908;0,589999974;5,619999886
06/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;56,40999985;30,44000053;0,850000024;5,420000076
06/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;57,02000046;31,06999969;0,349999994;5,440000057
06/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;57,95999908;31,92000008;0,5;5,900000095
06/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;49,88999939;21,02000046;1,100000024;5,380000114
06/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,47000122;21,71999931;0,589999974;5,440000057
06/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;50,20999908;21,27000046;0,730000019;5,409999847
06/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;50,02000046;21,19000053;0,709999979;5,599999905
06/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;48,43999863;20,47999954;0,829999983;5,78000021
06/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;50,13999939;21,25;0,879999995;5,670000076
06/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;55,74000168;29,68000031;1,100000024;5,650000095
06/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;55,86000061;30,21999931;0,839999974;5,480000019
06/10/2012;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;57,54999924;32,33000183;0,699999988;5,579999924
06/10/2012;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;55,54999924;30,56999969;0,720000029;5,519999981
06/10/2012;TIERNO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;tierno;1663;56,31999969;31,53000069;0,99000001;5,570000172
06/10/2012;TIERNO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;tierno;1663;56,91999817;32,02999878;0,730000019;5,420000076
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,02000046;31,92000008;1,580000043;5,489999771
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,02000046;32,52000046;2,049999952;5,460000038
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,63999939;32,90000153;1,080000043;5,489999771
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,22999954;31,54000092;1,399999976;5,510000229
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,68000031;32,49000168;1,110000014;5,550000191
05/10/2012;MADURADO PÐO;mezcla 1;1 kg;madurado;850;57,75999832;32,31000137;1,120000005;5,489999771
05/10/2012;MADURADO PÐO;mezcla 1;1 kg;madurado;850;57,24000168;31,87000084;1,539999962;5,5
05/10/2012;MADURADO PÐO;mezcla 1;1 kg;madurado;850;57,81999969;32,43999863;1,25;5,5
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;55,16999817;30,95999908;1,50999999;5,53000021
05/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;55,72000122;30,95999908;1,50999999;5,480000019
05/10/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;57,72000122;32,84999847;1,24000001;5,300000191
05/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,61999893;32,13000107;0,939999998;5,360000134
05/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,24000168;32,31000137;1,019999981;5,380000114
05/10/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;55,88000107;31,44000053;1,299999952;5,46999979
05/10/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;56,49000168;31,90999985;1,350000024;5,409999847
05/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,83000183;32,24000168;1,139999986;5,460000038
05/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,52000046;32,59999847;1,139999986;5,440000057
05/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,45000076;31,70999908;1,440000057;5,269999981
05/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;56,61999893;31,68000031;2,170000076;5,329999924
05/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;55,16999817;30,29999924;1,210000038;5,300000191
05/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;58,00999832;32,77999878;1,850000024;5,199999809
05/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,84999847;32,09999847;0,850000024;5,269999981
05/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,70999908;34,38000107;0,939999998;5,369999886
05/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,95000076;33,77000046;1;5,389999866
05/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;57,43999863;32,68000031;1,269999981;5,380000114
04/10/2012;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;50,00999832;20,62000084;1,159999967;5,889999866
04/10/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;56,13999939;30,61000061;0,790000021;5,480000019
04/10/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;57,49000168;31,81999969;1,00999999;5,46999979
04/10/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,27999878;31,96999931;1,230000019;5,389999866
04/10/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,24000168;30,23999977;1,269999981;5,420000076
04/10/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;60,56000137;32,83000183;0,730000019;5,460000038
04/10/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;59,33000183;31,60000038;0,779999971;5,46999979
04/10/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,38000107;31,29999924;1,029999971;5,440000057
04/10/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;59,08000183;32,13999939;1,700000048;5,349999905
04/10/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,45999908;31,48999977;1,129999995;5,460000038
04/10/2012;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;53,56000137;23,11000061;1;5,460000038
04/10/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,45999908;30,87999916;1,590000033;5,46999979
04/10/2012;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;53,24000168;22,02000046;0,899999976;5,480000019
04/10/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,27000046;31,06999969;1,379999995;5,53000021
04/10/2012;CABRA BARRA TIERNO;cabra;barra 3 kg;tierno;1220;58,74000168;32,15000153;0,930000007;5,420000076
04/10/2012;CABRA TIERNO MINI;cabra;500 g;tierno;2800;58,54999924;31,93000031;1,039999962;5,489999771
04/10/2012;CABRA BARRA TIERNO;cabra;barra 3 kg;tierno;1220;58,49000168;31,82999992;1,24000001;5,449999809
04/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;55,20999908;29,95000076;1,289999962;5,730000019
04/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;59,27000046;32,77999878;1,320000052;5,710000038
04/10/2012;MADURADO MINI;mezcla 1;500 g;madurado;950;58,25;32,25999832;1,269999981;5,889999866
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,95999908;21,60000038;1,019999981;5,380000114
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,15000153;21,18000031;1,049999952;5,360000134
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,20999908;21,36000061;1,269999981;5,389999866
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,27000046;20,78000069;1,039999962;5,389999866
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;57,61000061;30,65999985;1,24000001;5,519999981
03/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,02999878;31,76000023;1,279999971;5,440000057
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;58,20999908;31,62000084;1,25999999;5,559999943
03/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,11000061;32,13000107;1,320000052;5,480000019
03/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,90999985;32,61000061;1,169999957;5,489999771
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;58,33000183;31,84000015;1,139999986;5,510000229
03/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;56,97000122;31,03000069;1,559999943;5,489999771
03/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,90000153;31,64999962;1,519999981;5,449999809
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,59999847;21,62000084;1,070000052;5,489999771
03/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,43999863;31,87000084;1,309999943;5,440000057
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;50,22000122;20,52000046;0,959999979;5,420000076
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;55,70000076;29,61000061;1,429999948;5,550000191
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;56,59999847;30,28000069;1,080000043;5,449999809
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;60,04000092;32,56999969;1,129999995;5,440000057
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;58,34000015;31,52000046;1,100000024;5,53000021
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;58,56999969;31,89999962;1,25;5,519999981
03/10/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;58,50999832;31,78000069;1,299999952;5,510000229
03/10/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;49,88999939;21,10000038;1,519999981;5,420000076
03/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,86000061;33,22999954;0,99000001;5,460000038
03/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,50999832;33,61999893;0,879999995;5,510000229
02/10/2012;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;56,33000183;31,12000084;1,090000033;5,510000229
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;55,20000076;30,95000076;1,070000052;5,920000076
02/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;56,11000061;31,35000038;0,910000026;5,510000229
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,88000107;32,15000153;1,159999967;5,519999981
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;55,61000061;31,54999924;1,289999962;5,659999847
02/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,25999832;32,25;0,899999976;5,510000229
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,61999893;31,73999977;1,090000033;5,730000019
02/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;55,86000061;31,31999969;1,409999967;5,610000134
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,56000137;32,33000183;0,959999979;5,630000114
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,25;31,88999939;1,129999995;5,519999981
02/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;56,40000153;31,36000061;1,029999971;5,590000153
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,65000153;31,5;1,340000033;5,630000114
02/10/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;56,93999863;32,70999908;1,320000052;5,449999809
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,50999832;32,65000153;1,080000043;5,480000019
02/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,68999863;32,45999908;1,25999999;5,389999866
02/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;56,88999939;32,18000031;1,5;5,320000172
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,93999863;32,13000107;1,460000038;5,480000019
02/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;58,74000168;33,45999908;1,220000029;5,440000057
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;60,27999878;34,04999924;1,370000005;5,46999979
02/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,59999847;32,95000076;1,289999962;5,539999962
02/10/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,63000107;32,34000015;1,379999995;5,559999943
02/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,58000183;32,36999893;1,190000057;5,5
02/10/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,47000122;32,83000183;0,920000017;5,440000057
02/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,83000183;34,45999908;0,920000017;5,480000019
02/10/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;57,65999985;34,02000046;1,440000057;5,519999981
30/09/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;58,90000153;33,38000107;0,939999998;5,400000095
30/09/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;58,13999939;33,06999969;0,800000012;5,429999828
30/09/2012;TIERNO MINI IQM;mezcla 5;500 g;tierno;1681;60,75999832;34,52000046;0,920000017;5,449999809
30/09/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;57,72000122;32,27000046;1,039999962;5,400000095
30/09/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;57,06000137;31,76000023;0,939999998;5,429999828
30/09/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;58,34999847;32,59000015;0,870000005;5,5
30/09/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;57,5;32,09999847;0,839999974;5,440000057
30/09/2012;TIERNO MINI;mezcla 7;500 g;tierno;1680;57,70999908;32,06999969;0,829999983;5,429999828
30/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,75;31,54000092;0,959999979;5,300000191
30/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,33000183;32,15000153;0,850000024;5,380000114
30/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,54999924;31,37999916;0,860000014;5,429999828
30/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,38000107;31,43000031;0,939999998;5,369999886
30/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,5;32,13999939;1,120000005;5,409999847
30/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,36999893;32,34999847;1,169999957;5,199999809
30/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;59,40999985;33,90000153;1,039999962;5,230000019
30/09/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,95000076;32,36999893;1,139999986;5,28000021
30/09/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,43999863;31,73999977;1,25999999;5,289999962
30/09/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,41999817;31,71999931;1,389999986;5,389999866
30/09/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,40000153;31,79999924;1,210000038;5,389999866
30/09/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,29000092;31,35000038;1,110000014;5,360000134
30/09/2012;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,47999954;31,35000038;1,00999999;5,369999886
30/09/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,00999832;32,91999817;1,129999995;5,289999962
30/09/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;57,43000031;32,95000076;1,289999962;5,309999943
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;56,58000183;30,57999992;0,829999983;5,320000172
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;58,34000015;32,38000107;0,639999986;5,389999866
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;55,90999985;30,40999985;0,879999995;5,369999886
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;57,04000092;31,23999977;0,660000026;5,429999828
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;50,68999863;21,22999954;0,910000026;5,429999828
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,91999817;22,22999954;0,769999981;5,429999828
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,43999863;22,27000046;1,120000005;5,380000114
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;53,86000061;22,92000008;0,949999988;5,460000038
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;52,59999847;22,26000023;0,879999995;5,420000076
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;50,86000061;21,75;0,920000017;5,349999905
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;52,40000153;22,44000053;0,870000005;5,400000095
29/09/2012;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,47999954;22,27000046;0,930000007;5,409999847
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;56,24000168;30,98999977;0,910000026;5,550000191
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;56,84999847;31,54999924;1,019999981;5,559999943
29/09/2012;TIERNO BARRA 4,2;mezcla 7;barra 4,2 kg;tierno;1662;57,22999954;32,04000092;0,819999993;5,519999981
29/09/2012;TIERNO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;tierno;1663;56,61000061;31,75;1,210000038;5,559999943
29/09/2012;TIERNO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;tierno;1663;57,86999893;32,86999893;0,879999995;5,539999962
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,11000061;32,06000137;1,360000014;5,369999886
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,18000031;32,74000168;1,269999981;5,420000076
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,52000046;32,91999817;1,090000033;5,449999809
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;56,66999817;31,98999977;1,169999957;5,510000229
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,90999985;32,72999954;0,779999971;5,519999981
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;60,04000092;33,84999847;0,790000021;5,449999809
29/09/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,31000137;34;1;5,53000021
29/09/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,56000137;34,97999954;0,800000012;5,53000021
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,50999832;32,77999878;0,899999976;5,449999809
29/09/2012;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,15000153;32,63999939;1,610000014;5,570000172
29/09/2012;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;57,79000092;32,99000168;0,829999983;5,5
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,47999954;31,87000084;1,070000052;5,150000095
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;59,75999832;33,20999908;0,720000029;5,260000229
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,77999878;32,72999954;1,25999999;5,329999924
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,77000046;32,63999939;1,498000026;5,28000021
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,68000031;32,02000046;1,080000043;5,360000134
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;59,18000031;32,43999863;0,970000029;5,349999905
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,20000076;32,04000092;0,970000029;5,329999924
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,93000031;31,84000015;1,110000014;5,389999866
28/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,29000092;32,43999863;0,930000007;5,440000057
28/09/2012;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,63999939;32,81999969;0,540000021;5,480000019
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,45000076;31,62999916;0,769999981;5,28000021
28/09/2012;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58;32,13000107;0,920000017;5,260000229
28/09/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;55,58000183;31,42000008;1,299999952;5,550000191
28/09/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,90000153;32,77000046;1,059999943;5,489999771
28/09/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,68999863;31,93000031;0,920000017;5,519999981
28/09/2012;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,06999969;31,56999969;1,100000024;5,659999847
28/09/2012;MADURADO PÐO;mezcla 1;1 kg;madurado;850;56,90999985;30,84000015;0,920000017;5,53000021
28/09/2012;MADURADO PÐO;mezcla 1;1 kg;madurado;850;57,83000183;32,74000168;0,99000001;5,46999979
27/09/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;58,24000168;32,50999832;1,110000014;5,260000229
27/09/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;59,59000015;33,34999847;0,899999976;5,199999809
27/09/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;59,04999924;33,20000076;1,00999999;5,25
27/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;58,68000031;33,49000168;2,309999943;5,230000019
27/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;59,45999908;33,34000015;1,470000029;5,190000057
27/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;59,20999908;32,75;1,190000057;5,230000019
27/09/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;57,29999924;31,77000046;1,090000033;5,360000134
27/09/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;58,02000046;32,38999939;1,00999999;5,329999924
27/09/2012;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;58,16999817;32,72999954;1,039999962;5,239999771
27/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;57,22999954;32,27999878;1,210000038;5,320000172
27/09/2012;TIERNO 3 KGS IQM;mezcla 5;3 kg;tierno;1651;58,91999817;33,20000076;0,819999993;5,289999962
27/09/2012;CABRA BARRA TIERNO;cabra;barra 3 kg;tierno;1220;58,11999893;32,84999847;1,149999976;5,369999886
27/09/2012;CABRA BARRA TIERNO;cabra;barra 3 kg;tierno;1220;56,61000061;31,48999977;0,980000019;5,349999905
27/09/2012;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;50,09000015;21,25;0,920000017;5,28000021
27/09/2012;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;51,49000168;21,43000031;0,970000029;5,320000172
27/09/2012;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;52,13999939;21,38999939;0,959999979;5,360000134
27/09/2012;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;49,84999847;20,92000008;0,980000019;5,329999924
27/09/2012;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;51,88000107;21,76000023;1,019999981;5,429999828
